DATE,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
22 Oct 2019,0.018,0.1037,2.6885,0.273,5.9034,113.9213,2.6756,3.6897,0.2583
23 Oct 2019,0.0181,0.1042,2.6806,0.2738,5.9058,114.1799,2.6825,3.6911,0.2589
24 Oct 2019,0.018,0.103,2.6807,0.2731,5.9065,113.9139,2.6821,3.6917,0.2584
25 Oct 2019,0.0181,0.1025,2.6675,0.2734,5.8992,114.0259,2.6933,3.6869,0.2593
29 Oct 2019,0.018,0.1033,2.6628,0.2735,5.9123,113.8474,2.692,3.6952,0.2591
30 Oct 2019,0.018,0.1044,2.6576,0.274,5.8978,113.9306,2.6927,3.6865,0.2594
31 Oct 2019,0.018,0.1042,2.6855,0.2734,5.8996,113.74,2.69,3.6873,0.2588
1 Nov 2019,0.018,0.1033,2.6847,0.2737,5.8805,113.5903,2.6856,3.6748,0.2585
4 Nov 2019,0.0179,0.1028,2.6813,0.2732,5.878,113.0609,2.6756,3.6738,0.2576
5 Nov 2019,0.0179,0.1024,2.6607,0.2748,5.8687,113.029,2.675,3.6679,0.2576
6 Nov 2019,0.0178,0.1021,2.6367,0.2739,5.843,112.6009,2.6475,3.6519,0.2564
7 Nov 2019,0.0179,0.1026,2.6321,0.2737,5.8328,112.8732,2.6544,3.6455,0.2569
8 Nov 2019,0.0178,0.1017,2.6314,0.2724,5.8059,112.5328,2.6464,3.6287,0.2561
11 Nov 2019,0.0178,0.102,2.6282,0.2734,5.8027,112.7506,2.6515,3.6267,0.2566
12 Nov 2019,0.0179,0.1023,2.6238,0.2735,5.7894,112.8187,2.6522,3.6244,0.2566
13 Nov 2019,0.0179,0.1025,2.654,0.2741,5.7913,113.0637,2.6737,3.6196,0.2575
14 Nov 2019,0.0179,0.1028,2.6573,0.2741,5.7608,113.2135,2.6772,3.6001,0.2577
15 Nov 2019,0.0179,0.1035,2.6511,0.2739,5.7771,112.9684,2.6723,3.6108,0.2573
18 Nov 2019,0.0179,0.1017,2.6594,0.2745,5.7988,113.0909,2.6747,3.6248,0.2583
19 Nov 2019,0.0179,0.1027,2.6591,0.2746,5.782,113.2815,2.6799,3.6137,0.258
20 Nov 2019,0.0179,0.1027,2.6701,0.2745,5.7939,113.2271,2.6631,3.6208,0.2583
21 Nov 2019,0.018,0.1042,2.6752,0.2755,5.8098,113.6218,2.6877,3.6312,0.2592
22 Nov 2019,0.018,0.1034,2.6692,0.2751,5.8094,113.4721,2.6854,3.6311,0.2587
25 Nov 2019,0.018,0.1031,2.6817,0.2764,5.8246,113.7035,2.6739,3.6403,0.2593
26 Nov 2019,0.018,0.1039,2.6843,0.2763,5.8328,113.8124,2.6931,3.6455,0.2591
27 Nov 2019,0.018,0.1038,2.6889,0.2768,5.8537,113.8669,2.6935,3.6586,0.2595
28 Nov 2019,0.018,0.1036,2.6818,0.2762,5.8486,113.6354,2.6891,3.6553,0.2589
29 Nov 2019,0.018,0.103,2.6796,0.2764,5.8162,113.5606,2.6858,3.6351,0.2588
2 Dec 2019,0.018,0.1035,2.6945,0.2777,5.8287,113.7852,2.6878,3.6429,0.2593
3 Dec 2019,0.018,0.1041,2.7166,0.2775,5.827,113.6082,2.6938,3.6418,0.2592
4 Dec 2019,0.018,0.1036,2.7242,0.2784,5.8283,113.8396,2.7012,3.6427,0.2594
5 Dec 2019,0.018,0.1034,2.7275,0.2786,5.8327,113.6082,2.6958,3.6455,0.2589
6 Dec 2019,0.018,0.1016,2.7296,0.2781,5.8382,113.3224,2.6911,3.6489,0.2579
9 Dec 2019,0.018,0.1028,2.7271,0.2773,5.8431,113.3496,2.6966,3.6519,0.2577
10 Dec 2019,0.018,0.1026,2.7313,0.2772,5.8597,113.2815,2.695,3.6624,0.2581
11 Dec 2019,0.018,0.1017,2.7164,0.2764,5.8777,113.336,2.6975,3.6737,0.2583
12 Dec 2019,0.0179,0.1032,2.7357,0.2751,5.8782,113.1046,2.692,3.6739,0.2572
13 Dec 2019,0.0179,0.1031,2.7404,0.2737,5.8686,112.7506,2.6841,3.668,0.2569
16 Dec 2019,0.0179,0.1022,2.732,0.2747,5.8497,112.7144,2.6705,3.6563,0.2575
17 Dec 2019,0.0179,0.1012,2.7338,0.275,5.8333,112.7506,2.6829,3.6458,0.2582
18 Dec 2019,0.0179,0.1022,2.7177,0.2757,5.8302,112.8051,2.6862,3.6441,0.2585
19 Dec 2019,0.0179,0.1011,2.7302,0.2755,5.8323,112.7234,2.6848,3.6451,0.2579
20 Dec 2019,0.0179,0.1018,2.7348,0.277,5.8225,112.7234,2.6848,3.6397,0.258
23 Dec 2019,0.0179,0.1027,2.7389,0.2768,5.8238,112.8323,2.6806,3.6398,0.258
24 Dec 2019,0.0179,0.1031,2.745,0.2773,5.8181,112.7779,2.6863,3.6363,0.2579
26 Dec 2019,0.0178,0.1029,2.7493,0.2774,5.8052,112.5873,2.6698,3.6283,0.2574
27 Dec 2019,0.0178,0.103,2.7594,0.2771,5.798,112.4784,2.659,3.6236,0.2576
30 Dec 2019,0.0178,0.1009,2.7612,0.2774,5.7671,111.9884,2.6628,3.6044,0.256
31 Dec 2019,0.0177,0.1014,2.7534,0.278,5.7431,111.4166,2.6426,3.5891,0.255
2 Jan 2020,0.0176,0.1009,2.7469,0.2776,5.7304,111.2533,2.6387,3.5815,0.2548
3 Jan 2020,0.0177,0.1011,2.7368,0.2793,5.7314,111.6072,2.6449,3.5822,0.2556
6 Jan 2020,0.0177,0.1017,2.7331,0.2808,5.701,111.8386,2.6523,3.5632,0.256
7 Jan 2020,0.0177,0.1015,2.734,0.2799,5.7102,111.4983,2.6445,3.5691,0.2548
8 Jan 2020,0.0177,0.1014,2.7269,0.2809,5.6985,111.7297,2.65,3.5619,0.2553
9 Jan 2020,0.0177,0.1009,2.7199,0.281,5.7222,111.3826,2.6412,3.5764,0.2552
10 Jan 2020,0.0176,0.0992,2.7003,0.2783,5.737,111.158,2.6393,3.5858,0.2553
13 Jan 2020,0.0175,0.0998,2.7037,0.2746,5.7364,110.6543,2.6243,3.5852,0.2548
14 Jan 2020,0.0175,0.1008,2.6909,0.2746,5.7348,110.5727,2.6229,3.5846,0.255
15 Jan 2020,0.0176,0.1012,2.695,0.2762,5.7479,111.0491,2.6342,3.5924,0.2569
16 Jan 2020,0.0176,0.1012,2.6982,0.2755,5.7477,110.7632,2.6289,3.592,0.2565
17 Jan 2020,0.0175,0.1009,2.6983,0.2769,5.7226,110.5999,2.6267,3.5769,0.2566
20 Jan 2020,0.0175,0.1007,2.6869,0.2768,5.708,110.4638,2.6312,3.5675,0.2564
21 Jan 2020,0.0176,0.0994,2.6896,0.2781,5.717,110.7769,2.6315,3.5731,0.2578
22 Jan 2020,0.0176,0.1002,2.6846,0.2782,5.723,110.8994,2.634,3.5769,0.258
23 Jan 2020,0.0175,0.1013,2.6794,0.2773,5.7084,110.6816,2.6306,3.5679,0.2573
24 Jan 2020,0.0175,0.1008,2.6903,0.2772,5.7028,110.6543,2.6277,3.5643,0.2577
28 Jan 2020,0.0176,0.0997,2.6727,0.2789,5.7191,111.1716,2.6424,3.5743,0.2586
29 Jan 2020,0.0176,0.0996,2.6653,0.2788,5.726,111.0355,2.6376,3.5787,0.2581
30 Jan 2020,0.0176,0.101,2.662,0.2804,5.723,111.3077,2.6456,3.5768,0.2588
31 Jan 2020,0.0176,0.1008,2.6489,0.2796,5.7226,111.3077,2.6454,3.5764,0.2588
3 Feb 2020,0.0177,0.1018,2.6607,0.2817,5.7505,112.0428,2.669,3.5937,0.2606
4 Feb 2020,0.0177,0.1004,2.661,0.2833,5.7813,112.0836,2.662,3.6133,0.2601
5 Feb 2020,0.0177,0.1014,2.6719,0.2866,5.7872,112.1925,2.6684,3.617,0.2608
6 Feb 2020,0.0177,0.1005,2.6678,0.2846,5.7825,112.2061,2.6687,3.6146,0.2612
7 Feb 2020,0.0178,0.1017,2.6704,0.285,5.8037,112.5737,2.675,3.6274,0.2624
10 Feb 2020,0.0178,0.1011,2.656,0.2861,5.8107,112.8595,2.6829,3.6318,0.2634
11 Feb 2020,0.0178,0.101,2.6462,0.2857,5.8129,112.7234,2.6774,3.633,0.2632
12 Feb 2020,0.0178,0.1019,2.6708,0.2853,5.8043,112.5465,2.6775,3.6277,0.263
13 Feb 2020,0.0178,0.102,2.6705,0.2856,5.7956,112.6826,2.6804,3.6221,0.2631
14 Feb 2020,0.0178,0.1019,2.6643,0.2872,5.8058,112.737,2.6817,3.6286,0.2638
17 Feb 2020,0.0178,0.1019,2.6611,0.2864,5.7927,112.6554,2.6919,3.6205,0.2647
18 Feb 2020,0.0179,0.1021,2.6613,0.2878,5.8091,112.9684,2.6898,3.6308,0.2653
19 Feb 2020,0.0179,0.102,2.66,0.2878,5.8106,113.2407,2.6943,3.6337,0.2666
20 Feb 2020,0.018,0.1028,2.659,0.2888,5.8325,113.9213,2.7128,3.6454,0.2682
21 Feb 2020,0.018,0.103,2.6448,0.2903,5.8475,114.1119,2.7175,3.6577,0.2694
24 Feb 2020,0.0182,0.1037,2.6697,0.2923,5.8775,114.9286,2.745,3.6734,0.2713
25 Feb 2020,0.0182,0.1037,2.682,0.2926,5.8832,115.0239,2.7396,3.677,0.2715
26 Feb 2020,0.0182,0.105,2.6781,0.295,5.9082,115.4187,2.749,3.6929,0.272
27 Feb 2020,0.0182,0.1039,2.6568,0.292,5.8945,114.9558,2.738,3.6842,0.2707
28 Feb 2020,0.0182,0.1048,2.6436,0.2937,5.8772,115.0511,2.7403,3.673,0.2703
2 Mar 2020,0.0181,0.103,2.6182,0.2942,5.829,114.3841,2.7207,3.6433,0.2688
3 Mar 2020,0.0181,0.1041,2.6353,0.2945,5.7928,114.4794,2.7229,3.6197,0.2689
4 Mar 2020,0.018,0.1042,2.6261,0.2935,5.7337,113.8805,2.7128,3.5835,0.2673
5 Mar 2020,0.0179,0.1035,2.6238,0.2997,5.6693,113.404,2.7002,3.5433,0.2662
6 Mar 2020,0.018,0.1024,2.6411,0.3023,5.663,114.003,2.7144,3.5394,0.2677
9 Mar 2020,0.0181,0.1035,2.6314,0.3106,5.6877,114.5747,2.7326,3.5552,0.2686
10 Mar 2020,0.0182,0.1042,2.6732,0.3154,5.6918,115.0511,2.6781,3.5632,0.2692
11 Mar 2020,0.0183,0.1047,2.6629,0.3189,5.7331,115.3098,2.685,3.5838,0.2694
12 Mar 2020,0.0183,0.1049,2.6624,0.3104,5.7344,115.7862,2.6799,3.584,0.2709
13 Mar 2020,0.0185,0.1055,2.6326,0.3112,5.773,116.9296,2.6971,3.6077,0.2736
16 Mar 2020,0.0185,0.1051,2.6043,0.3072,5.7992,117.0993,2.7386,3.6245,0.2732
17 Mar 2020,0.0186,0.1058,2.6231,0.3097,5.8385,117.8825,2.725,3.6492,0.2749
18 Mar 2020,0.0187,0.1065,2.5974,0.3084,5.887,118.6448,2.7487,3.6797,0.2767
19 Mar 2020,0.0189,0.1093,2.437,0.3092,5.8857,119.9652,2.7801,3.679,0.2798
20 Mar 2020,0.0188,0.1089,2.5348,0.3097,5.8921,119.9107,2.7792,3.6824,0.2797
23 Mar 2020,0.0189,0.1097,2.5012,0.313,5.8468,121.0133,2.8098,3.655,0.2822
24 Mar 2020,0.0188,0.1096,2.5652,0.313,5.8302,120.7411,2.8034,3.6432,0.2816
25 Mar 2020,0.0186,0.1088,2.5661,0.3148,5.7529,119.6249,2.7558,3.619,0.279
26 Mar 2020,0.0185,0.1077,2.5451,0.3152,5.7511,118.7705,2.7004,3.5954,0.277
27 Mar 2020,0.018,0.1066,2.5563,0.3056,5.7022,116.0584,2.5375,3.5639,0.2707
30 Mar 2020,0.0184,0.1074,2.625,0.3135,5.7996,118.6312,2.6393,3.6248,0.2767
31 Mar 2020,0.0182,0.1059,2.589,0.3118,5.7013,117.1338,2.6008,3.562,0.2727
1 Apr 2020,0.0183,0.1065,2.5751,0.3124,5.7443,117.8144,2.6049,3.5745,0.2749
2 Apr 2020,0.0186,0.1082,2.5996,0.3167,5.7405,119.4071,2.6401,3.6228,0.2785
3 Apr 2020,0.0185,0.1076,2.5768,0.3125,5.7331,118.6992,2.6089,3.5835,0.2768
6 Apr 2020,0.0187,0.1077,2.5708,0.3125,5.7395,119.1076,2.6159,3.588,0.2778
7 Apr 2020,0.0185,0.1074,2.5896,0.3063,5.7291,118.427,2.6029,3.5675,0.2762
8 Apr 2020,0.0184,0.1077,2.5828,0.3014,5.7215,118.1479,2.5909,3.5863,0.2749
9 Apr 2020,0.0185,0.1078,2.6128,0.3029,5.7094,118.182,2.5898,3.5524,0.2756
10 Apr 2020,0.0184,0.1072,2.6201,0.3034,5.677,117.2835,2.5758,3.5293,0.2729
13 Apr 2020,0.0184,0.1077,2.6229,0.3044,5.6707,117.6783,2.6016,3.5411,0.2744
14 Apr 2020,0.0184,0.1076,2.6487,0.3044,5.6682,117.6919,2.5941,3.5423,0.2745
15 Apr 2020,0.0185,0.1082,2.6309,0.3049,5.6959,117.8825,2.5952,3.548,0.2743
16 Apr 2020,0.0187,0.1092,2.6036,0.308,5.7039,119.0804,2.6215,3.5762,0.2771
17 Apr 2020,0.0186,0.1086,2.6238,0.3074,5.6962,118.8353,2.6122,3.5492,0.2771
20 Apr 2020,0.0187,0.1095,2.6429,0.309,5.7339,119.4615,2.6395,3.59,0.2786
21 Apr 2020,0.0187,0.1097,2.6323,0.3115,5.7316,119.5821,2.6848,3.5865,0.2789
22 Apr 2020,0.0187,0.1078,2.6201,0.3071,5.7178,119.6521,2.7281,3.5748,0.2791
23 Apr 2020,0.0186,0.1067,2.5924,0.3035,5.7119,118.8353,2.7256,3.558,0.2771
24 Apr 2020,0.0186,0.108,2.6168,0.3063,5.7325,118.8353,2.729,3.5861,0.2764
27 Apr 2020,0.0186,0.108,2.6311,0.3092,5.713,118.5359,2.7221,3.5592,0.2764
28 Apr 2020,0.0186,0.1067,2.624,0.31,5.7364,118.9883,2.7172,3.5827,0.2775
29 Apr 2020,0.0186,0.1068,2.6594,0.3077,5.7377,118.6992,2.7059,3.5764,0.2768
30 Apr 2020,0.0185,0.1068,2.6553,0.3068,5.7511,117.7768,2.6795,3.572,0.2747
4 May 2020,0.0185,0.1058,2.6187,0.3099,5.7344,118.1139,2.7031,3.6099,0.2755
5 May 2020,0.0184,0.1052,2.614,0.309,5.7048,117.338,2.7171,3.5577,0.2737
6 May 2020,0.0184,0.1051,2.609,0.3108,5.6927,117.3668,2.7028,3.5625,0.2739
8 May 2020,0.0184,0.1052,2.6358,0.3091,5.7042,117.2155,2.7565,3.552,0.2734
12 May 2020,0.0186,0.1064,2.6392,0.3115,5.7246,118.2909,2.7165,3.5854,0.2759
13 May 2020,0.0186,0.1058,2.6083,0.3093,5.7679,118.0763,2.7064,3.5899,0.2754
14 May 2020,0.0186,0.1055,2.5964,0.3083,5.7396,118.0218,2.6901,3.5898,0.2752
15 May 2020,0.0186,0.1066,2.6038,0.3104,5.7575,118.3077,2.7143,3.5941,0.2761
18 May 2020,0.0187,0.1064,2.593,0.3122,5.7465,118.5631,2.721,3.602,0.2765
19 May 2020,0.0187,0.106,2.628,0.3107,5.7391,118.4134,2.7847,3.581,0.2755
20 May 2020,0.0187,0.1067,2.6611,0.3109,5.7585,118.5936,2.7132,3.5993,0.2759
21 May 2020,0.0187,0.1068,2.6655,0.3102,5.7472,118.495,2.7106,3.589,0.2751
22 May 2020,0.0187,0.1067,2.6628,0.3109,5.7596,118.7537,2.706,3.6057,0.275
27 May 2020,0.0187,0.1068,2.6985,0.3108,5.7617,118.6448,2.7035,3.5997,0.2748
28 May 2020,0.0187,0.1061,2.6945,0.3108,5.7469,118.6992,2.7047,3.5988,0.2753
29 May 2020,0.0187,0.105,2.6982,0.3117,5.7445,118.3861,2.7035,3.5879,0.2745
1 Jun 2020,0.0186,0.1055,2.6954,0.3101,5.7371,117.6919,2.6603,3.573,0.2719
2 Jun 2020,0.0185,0.1037,2.6964,0.3074,5.6792,116.8343,2.6228,3.5505,0.2694
3 Jun 2020,0.0183,0.1034,2.7347,0.3057,5.6771,116.0312,2.576,3.5343,0.2663
4 Jun 2020,0.0184,0.1048,2.7432,0.3062,5.6586,116.3715,2.6064,3.5401,0.2658
5 Jun 2020,0.0183,0.1035,2.762,0.3046,5.6622,116.1673,2.6102,3.5285,0.2628
9 Jun 2020,0.0184,0.1031,2.7913,0.3044,5.6457,116.0176,2.6096,3.5257,0.2634
10 Jun 2020,0.0184,0.1036,2.7856,0.3055,5.654,116.1809,2.6022,3.5273,0.2636
11 Jun 2020,0.0183,0.1043,2.763,0.3054,5.6171,115.8134,2.584,3.5173,0.2628
12 Jun 2020,0.0184,0.1039,2.7362,0.3054,5.6071,116.1401,2.5941,3.5182,0.2637
15 Jun 2020,0.0184,0.1036,2.7432,0.3058,5.6239,116.3171,2.5875,3.5208,0.2636
16 Jun 2020,0.0184,0.1041,2.7663,0.3047,5.6192,116.0584,2.5829,3.5046,0.2633
17 Jun 2020,0.0184,0.1052,2.7561,0.3063,5.6089,116.494,2.5883,3.509,0.2645
18 Jun 2020,0.0184,0.1051,2.7556,0.3065,5.618,116.3987,2.5811,3.5088,0.2642
19 Jun 2020,0.0184,0.1056,2.7482,0.3065,5.6116,116.494,2.5832,3.5123,0.2645
22 Jun 2020,0.0184,0.1052,2.7448,0.3066,5.6082,116.3579,2.5685,3.506,0.2639
23 Jun 2020,0.0184,0.1051,2.7679,0.3072,5.6389,116.4124,2.5579,3.5153,0.2643
24 Jun 2020,0.0184,0.1051,2.7673,0.3081,5.6532,116.426,2.5547,3.5331,0.2645
25 Jun 2020,0.0184,0.1052,2.7458,0.3081,5.6503,116.494,2.5501,3.532,0.2645
26 Jun 2020,0.0184,0.1053,2.7563,0.3087,5.6651,116.4668,2.5564,3.5336,0.2646
29 Jun 2020,0.0185,0.1053,2.7529,0.311,5.6654,116.6574,2.5567,3.5402,0.2645
30 Jun 2020,0.0184,0.1047,2.7503,0.3106,5.671,116.5213,2.5537,3.5389,0.2652
1 Jul 2020,0.0185,0.105,2.7616,0.313,5.6695,116.5621,2.5546,3.544,0.2651
2 Jul 2020,0.0185,0.1055,2.7812,0.3158,5.6765,116.6846,2.5573,3.5436,0.2658
3 Jul 2020,0.0185,0.1052,2.7938,0.3171,5.7351,116.7118,2.5579,3.5718,0.2659
6 Jul 2020,0.0185,0.1054,2.8073,0.3143,5.7399,116.6301,2.5623,3.5875,0.2661
7 Jul 2020,0.0184,0.1044,2.8012,0.3126,5.7242,116.3579,2.5689,3.5772,0.2661
8 Jul 2020,0.0184,0.1043,2.7994,0.3128,5.7155,116.4804,2.5586,3.5682,0.2669
9 Jul 2020,0.0184,0.1042,2.8081,0.3129,5.6897,116.1129,2.5517,3.5533,0.2662
10 Jul 2020,0.0184,0.1044,2.7985,0.3127,5.6789,116.1946,2.5565,3.5567,0.2669
13 Jul 2020,0.0184,0.104,2.8006,0.3137,5.6665,115.9904,2.5597,3.5407,0.2665
14 Jul 2020,0.0184,0.1046,2.7906,0.3124,5.678,116.2626,2.5565,3.5496,0.2674
15 Jul 2020,0.0184,0.1044,2.793,0.3125,5.6624,116.1265,2.5524,3.5348,0.2673
16 Jul 2020,0.0184,0.1041,2.8001,0.3104,5.6745,116.1809,2.5536,3.5492,0.2672
17 Jul 2020,0.0184,0.1042,2.7948,0.3116,5.6762,116.2354,2.5509,3.5487,0.2676
20 Jul 2020,0.0184,0.105,2.797,0.3117,5.6918,116.1061,2.5477,3.5531,0.2668
21 Jul 2020,0.0184,0.1049,2.8015,0.3098,5.7044,116.0448,2.5316,3.5556,0.2669
22 Jul 2020,0.0183,0.1038,2.8273,0.3073,5.7038,115.7998,2.53,3.5561,0.2662
23 Jul 2020,0.0183,0.1038,2.8377,0.3073,5.6983,115.7726,2.5294,3.5552,0.266
24 Jul 2020,0.0184,0.1052,2.8274,0.3117,5.6925,116.0993,2.5366,3.5649,0.2667
27 Jul 2020,0.0183,0.1036,2.8387,0.3126,5.6869,115.7516,2.5352,3.5508,0.2661
28 Jul 2020,0.0183,0.1035,2.829,0.313,5.6741,115.6365,2.5457,3.5473,0.2656
29 Jul 2020,0.0183,0.1036,2.829,0.3133,5.6763,115.6773,2.5484,3.5487,0.2659
30 Jul 2020,0.0183,0.1037,2.8215,0.3131,5.6699,115.5003,2.5447,3.5447,0.2657
3 Aug 2020,0.0183,0.1031,2.8077,0.3108,5.6526,115.2553,2.5255,3.5366,0.2651
4 Aug 2020,0.0182,0.1031,2.7916,0.3096,5.6095,114.8197,2.523,3.5137,0.2641
5 Aug 2020,0.0181,0.103,2.7921,0.3095,5.605,114.3569,2.4981,3.4978,0.2627
6 Aug 2020,0.0181,0.1027,2.7795,0.3104,5.5964,114.003,2.4889,3.4922,0.2618
7 Aug 2020,0.0181,0.1027,2.7981,0.3098,5.5909,114.2752,2.4904,3.501,0.2628
10 Aug 2020,0.0181,0.1024,2.7714,0.3111,5.5901,114.1799,2.4905,3.4982,0.262
11 Aug 2020,0.0181,0.1026,2.7798,0.3098,5.6096,114.3024,2.4917,3.5036,0.2627
12 Aug 2020,0.0181,0.1028,2.7496,0.3076,5.6265,114.3024,2.4925,3.5093,0.2627
13 Aug 2020,0.0181,0.1024,2.7525,0.3078,5.5979,114.0574,2.4901,3.499,0.2623
14 Aug 2020,0.0181,0.1029,2.7436,0.3104,5.6133,114.4113,2.4978,3.5094,0.2638
17 Aug 2020,0.0181,0.1028,2.7357,0.3086,5.5962,114.003,2.4908,3.494,0.2631
18 Aug 2020,0.0181,0.1025,2.7402,0.3091,5.6014,114.0166,2.4855,3.4951,0.263
19 Aug 2020,0.018,0.1026,2.7615,0.3091,5.6017,113.8669,2.4859,3.4966,0.2626
21 Aug 2020,0.018,0.1031,2.7301,0.3094,5.5702,113.7171,2.479,3.4794,0.2622
24 Aug 2020,0.018,0.1034,2.7286,0.309,5.5798,113.8124,2.4825,3.491,0.2623
25 Aug 2020,0.018,0.1031,2.724,0.3079,5.6274,113.5674,2.4772,3.5083,0.2625
26 Aug 2020,0.018,0.1015,2.7309,0.3089,5.6116,113.5265,2.4748,3.5066,0.2623
27 Aug 2020,0.018,0.1015,2.7653,0.3118,5.6133,113.5674,2.4757,3.509,0.2629
28 Aug 2020,0.018,0.1015,2.7819,0.3127,5.6552,113.6491,2.494,3.5346,0.263
1 Sep 2020,0.0179,0.1007,2.8033,0.313,5.6616,112.914,2.5062,3.5212,0.2613
2 Sep 2020,0.0179,0.1008,2.8121,0.3146,5.679,112.9684,2.506,3.5591,0.2615
3 Sep 2020,0.0179,0.1006,2.7995,0.3136,5.659,112.7779,2.503,3.5451,0.2612
4 Sep 2020,0.0179,0.1007,2.7797,0.3118,5.6457,112.914,2.4967,3.528,0.2623
7 Sep 2020,0.0179,0.1008,2.7888,0.3124,5.6603,112.9412,2.4999,3.545,0.263
8 Sep 2020,0.018,0.1012,2.7853,0.3135,5.6728,113.4313,2.5152,3.5505,0.2637
9 Sep 2020,0.018,0.1014,2.7641,0.314,5.6592,113.6218,2.5108,3.5441,0.2641
10 Sep 2020,0.018,0.1012,2.7834,0.3132,5.6728,113.404,2.5033,3.5404,0.2638
11 Sep 2020,0.0179,0.1011,2.7686,0.3125,5.655,113.159,2.4995,3.5364,0.2637
14 Sep 2020,0.0179,0.1009,2.7774,0.3119,5.6458,112.9412,2.4957,3.5257,0.2638
15 Sep 2020,0.0178,0.1006,2.7762,0.3122,5.6333,112.5465,2.4904,3.5162,0.2621
17 Sep 2020,0.0179,0.1011,2.7735,0.3151,5.6387,112.9004,2.492,3.5252,0.2631
18 Sep 2020,0.0178,0.1006,2.8005,0.3132,5.616,112.3695,2.4809,3.5023,0.2619
21 Sep 2020,0.0177,0.1002,2.7845,0.3131,5.5899,111.9067,2.4799,3.4977,0.2612
22 Sep 2020,0.0178,0.1009,2.7619,0.3148,5.6218,112.6145,2.4896,3.5231,0.263
23 Sep 2020,0.0179,0.1011,2.7397,0.3156,5.6338,112.737,2.4879,3.5172,0.2629
24 Sep 2020,0.018,0.1016,2.7221,0.3178,5.6585,113.3496,2.5074,3.5368,0.2644
25 Sep 2020,0.018,0.1017,2.7325,0.3194,5.64,113.4857,2.5097,3.5255,0.2642
28 Sep 2020,0.018,0.1017,2.734,0.3193,5.6552,113.451,2.5174,3.5378,0.2639
29 Sep 2020,0.018,0.1016,2.7344,0.3196,5.6456,113.3768,2.505,3.5277,0.2642
30 Sep 2020,0.0179,0.1013,2.7388,0.3189,5.6379,113.2135,2.512,3.5191,0.2639
1 Oct 2020,0.0179,0.1009,2.7497,0.3178,5.6382,112.9276,2.5026,3.5144,0.2631
2 Oct 2020,0.0179,0.101,2.7617,0.3188,5.6807,113.2679,2.5185,3.5548,0.2642
5 Oct 2020,0.0179,0.101,2.764,0.319,5.675,113.2407,2.5264,3.5539,0.2649
6 Oct 2020,0.0179,0.1008,2.7591,0.3195,5.6691,112.9821,2.5227,3.5388,0.2638
7 Oct 2020,0.0179,0.101,2.7403,0.3217,5.6555,113.2407,2.5304,3.5391,0.2646
8 Oct 2020,0.0179,0.1009,2.7312,0.3226,5.6653,113.1318,2.5285,3.5413,0.2645
9 Oct 2020,0.0179,0.1007,2.7409,0.3245,5.6683,112.914,2.5348,3.5391,0.264
12 Oct 2020,0.0179,0.1005,2.7575,0.3248,5.668,112.669,2.5266,3.5367,0.2646
13 Oct 2020,0.0179,0.1009,2.7606,0.3277,5.6612,113.1182,2.5366,3.544,0.2647
14 Oct 2020,0.0179,0.1005,2.7612,0.3214,5.6493,112.8732,2.5304,3.5323,0.2642
15 Oct 2020,0.0179,0.1008,2.7568,0.3191,5.6569,112.9276,2.5324,3.5365,0.2642
16 Oct 2020,0.0179,0.1009,2.7395,0.3201,5.658,113.1046,2.5464,3.5383,0.2646
19 Oct 2020,0.0179,0.1008,2.7397,0.321,5.651,112.9004,2.5512,3.5339,0.2642
20 Oct 2020,0.0179,0.1008,2.7296,0.3218,5.6522,112.8595,2.5487,3.5311,0.264
21 Oct 2020,0.0179,0.1009,2.7396,0.3213,5.6469,112.8459,2.5579,3.5263,0.264
22 Oct 2020,0.0179,0.101,2.7582,0.3217,5.6301,112.9684,2.5609,3.5244,0.2643
23 Oct 2020,0.0179,0.1013,2.7632,0.3217,5.6285,112.8868,2.562,3.5243,0.2639
26 Oct 2020,0.018,0.1014,2.7825,0.3243,5.6444,113.3768,2.5779,3.5352,0.2651
27 Oct 2020,0.018,0.1019,2.7864,0.3244,5.6304,113.3904,2.5866,3.5246,0.2653
28 Oct 2020,0.018,0.1017,2.791,0.3246,5.6484,113.3768,2.5899,3.5312,0.2651
30 Oct 2020,0.0179,0.1021,2.7586,0.3237,5.5987,113.1726,2.5892,3.5059,0.2648
2 Nov 2020,0.0179,0.102,2.7452,0.3236,5.5722,113.1182,2.5896,3.5043,0.2647
3 Nov 2020,0.0179,0.1022,2.7587,0.3239,5.5924,113.2135,2.5974,3.4919,0.2643
4 Nov 2020,0.018,0.1021,2.7716,0.3253,5.5612,113.3496,2.6014,3.4971,0.265
5 Nov 2020,0.0179,0.1013,2.7834,0.3234,5.5945,113.0501,2.5952,3.4723,0.2642
6 Nov 2020,0.0179,0.1016,2.8085,0.3224,5.5973,112.7915,2.5975,3.4806,0.2641
9 Nov 2020,0.0178,0.1009,2.8032,0.3202,5.5692,112.0156,2.5849,3.4654,0.2627
10 Nov 2020,0.0178,0.1006,2.8092,0.3205,5.5589,112.0428,2.5904,3.468,0.2626
11 Nov 2020,0.0178,0.1011,2.8412,0.3189,5.5565,112.247,2.5875,3.4736,0.2635
12 Nov 2020,0.0178,0.1011,2.8467,0.32,5.5548,112.5465,2.6086,3.4735,0.2642
13 Nov 2020,0.0178,0.1012,2.8177,0.32,5.5332,112.4784,2.613,3.4588,0.2642
